sim,step,x,y,hour,sl,angle,bearing,hab_p,t
45,77,12933.687946803195,8017.339598921108,5,135.79008054094268,3.0741779886755465,-0.4261371684721898,2.797691474358241,2019-01-04T05:00:00Z
45,78,12975.034921909897,8038.957813816871,6,46.65747063176088,0.9078962612263473,0.48175909275414547,2.871963083744049,2019-01-04T06:00:00Z
45,79,12818.508583729516,8014.343442223622,7,158.44987167268312,2.815810092718472,-2.9856161217069714,2.6006002475817995,2019-01-04T07:00:00Z
45,80,12878.975406927908,7982.430744538594,8,68.37146320828305,2.499998528390609,-0.4856175933163605,2.8596383829911547,2019-01-04T08:00:00Z
45,81,12769.20150057852,8005.888998265459,9,112.2523949994757,-2.8665045797530544,2.9310631341101723,2.0236493150393167,2019-01-04T09:00:00Z
45,82,12674.379000880743,7916.104757194081,10,130.5852839859771,0.9686426105270547,-2.3834795625423553,2.2829713920752206,2019-01-04T10:00:00Z
45,83,12424.650629379521,8196.700802556154,11,375.63066994787124,-1.6016509236469887,2.2980548209902416,1.4436441287398338,2019-01-04T11:00:00Z
45,84,12351.221298922985,8268.262271760072,12,102.53248483245898,0.071021575750847,2.36907639674109,1.3653524095813432,2019-01-04T12:00:00Z
45,85,12293.318461887291,8203.81936277906,13,86.6350221025939,1.6113192453656815,-2.302789665072811,1.1105288937687874,2019-01-04T13:00:00Z
45,86,12528.032903656664,8291.396175314248,14,250.5205925047506,2.65991169675309,0.35712203168027623,1.955085669954618,2019-01-04T14:00:00Z
45,87,12447.764191624496,8474.989654977351,15,200.37373057890954,1.6258404174536425,1.9829624491339208,1.270239676038424,2019-01-04T15:00:00Z
45,88,12449.918124517331,8195.535136199098,16,279.46281951718026,2.7371340117038994,-1.5630888463417656,1.4224840079744658,2019-01-04T16:00:00Z
45,89,12482.813997038023,7972.701571534137,17,225.2486092525119,0.13885922002102458,-1.4242296263207375,1.7657494048277536,2019-01-04T17:00:00Z
45,90,12450.48433182354,7748.506382608128,18,226.51421586834064,-0.28978264853047175,-1.7140122748512125,1.3209711139400802,2019-01-04T18:00:00Z
45,91,12301.589882017,8625.276575766778,19,889.3230733511019,-2.8301600170789927,1.7390130152493815,0.7062930489579837,2019-01-04T19:00:00Z
45,92,12428.232498429532,8613.620800766235,20,127.17786514435167,-1.8307912056309092,-0.09177819038152817,0.611847477654616,2019-01-04T20:00:00Z
45,93,12407.07751366218,8606.350859530903,21,22.36929650373701,-2.718806522804708,-2.8105847131862505,0.6897010778387387,2019-01-04T21:00:00Z
45,94,12362.34435247332,8707.342559940265,22,110.45532699477612,-1.4848377766762546,1.987762817317088,0.6341040817399819,2019-01-04T22:00:00Z
45,95,12156.724941082119,8800.134595328533,23,225.58746457274816,0.7299115370938876,2.717674354410974,1.5953406443198523,2019-01-04T23:00:00Z
45,96,12314.952961135104,9088.588440615282,24,329.0011051510309,-1.6485984210501268,1.0690759333608486,1.5003475298484168,2019-01-05T00:00:00Z
45,97,12336.02995058432,8951.07177626849,1,139.12250880899916,-2.4877871605838386,-1.4187112272229867,1.4783925563097,2019-01-05T01:00:00Z
45,98,12717.036795305316,8488.299007252537,2,599.4371121868759,0.5367103305395715,-0.8820008966834153,1.1181966712077458,2019-01-05T02:00:00Z
45,99,12723.926282787943,8227.681910530864,3,260.7081436039299,-0.6623662994264756,-1.5443671961098921,2.444933901230494,2019-01-05T03:00:00Z
45,100,12676.383106743984,8231.69599660778,4,47.71233043333556,-1.6814560219296621,3.0573620891400317,2.275457208355268,2019-01-05T04:00:00Z
46,1,10448.358363937587,11689.480720087886,1,0,1.0400003867962875,0,0,2019-01-01T01:00:00Z
46,2,10498.177428556104,11609.736413938934,2,94.02708951489329,-1.0123875461877843,-1.0123875461877778,1.1297336220741272,2019-01-01T02:00:00Z
46,3,10528.493379621455,11226.76288705515,3,384.17154915844543,-0.4794141140707455,-1.4918016602585222,1.6031034290790558,2019-01-01T03:00:00Z
46,4,10730.02418455176,10953.023392493855,4,339.923485829575,0.5556247597271824,-0.9361769005313388,1.5498376389344535,2019-01-01T04:00:00Z
46,5,10638.06108479617,10828.634767309317,5,154.69241025970143,-1.271250749633546,-2.2074276501648873,1.3394013792276382,2019-01-01T05:00:00Z
46,6,10581.43853523411,10856.654122462196,6,63.17592406994281,-1.393679683621493,2.682077973393197,1.910376325249672,2019-01-01T06:00:00Z
46,7,10475.76637881033,11228.991916385647,7,387.04268166060626,-0.8347460050817035,1.847331968311493,1.9387335081895194,2019-01-01T07:00:00Z
46,8,10470.820804320843,11247.233423576734,8,18.90003417016944,-0.011783415992288049,1.8355485523192028,2.0876832058032355,2019-01-01T08:00:00Z
46,9,10475.41831456659,11265.59549581734,9,18.92888790787753,-0.5100892518362179,1.3254593004829884,2.0801429202159247,2019-01-01T09:00:00Z
46,10,10431.44547281684,11332.776611327728,10,80.2926714760973,0.8248983851973795,2.150357685680368,1.4577807486057281,2019-01-01T10:00:00Z
46,11,10420.722444792376,11313.43878429501,11,22.11187202298307,2.055731729226607,-2.0770958922726117,1.5718514968951545,2019-01-01T11:00:00Z
46,12,10347.44263758654,11409.115971025396,12,120.51578404825571,-1.9816891164602997,2.224400298446666,1.8150305251280465,2019-01-01T12:00:00Z
46,13,10342.766128748419,11429.41294815438,13,20.82875453519828,-0.4271517226409376,1.7972485758057164,2.464863583445549,2019-01-01T13:00:00Z
46,14,10356.23491255817,11395.126474809047,14,36.83707903422832,-2.993734080881035,-1.1964855050753067,1.898230810960134,2019-01-01T14:00:00Z
46,15,10393.499370442678,11276.444169772942,15,124.39505355965497,-0.07007368675889403,-1.2665591918342076,1.4874332149823508,2019-01-01T15:00:00Z
46,16,10478.513702874607,11233.964897825183,16,95.03644176871457,0.8031741073111491,-0.46338508452305743,1.9387335081895194,2019-01-01T16:00:00Z
46,17,10623.249310139221,11012.80361001997,17,264.31176900379705,-0.5279248403829282,-0.9913099249059831,1.1940331136186917,2019-01-01T17:00:00Z
46,18,10737.524091107789,10912.307424586706,18,152.17821411769376,0.26997879440902794,-0.7213311304969552,1.4791144678990045,2019-01-01T18:00:00Z
46,19,10886.641179370292,10988.681950076701,19,167.53797824884163,1.1946737863642243,0.4733426558672675,1.4912480364243188,2019-01-01T19:00:00Z
46,20,10976.710678909356,11114.89152806821,20,155.0528049537072,0.4776250779044937,0.9509677337717631,1.372027633090814,2019-01-01T20:00:00Z
46,21,11036.894579973934,11055.911151592545,21,84.26616614372715,-1.7262665310272314,-0.7752987972554697,1.3138382881879807,2019-01-01T21:00:00Z
46,22,10996.291426834514,11073.488470200758,22,44.24452705496743,-2.774841231366666,2.73304527855744,1.3187933340668678,2019-01-01T22:00:00Z
46,23,10969.347092503118,11095.814769507597,23,34.99229619931436,-0.2833958744271228,2.449649404130332,1.4803609003623328,2019-01-01T23:00:00Z
46,24,11367.776642830502,11062.02030638826,24,399.86019095629575,-2.534266041438645,-0.08461663730831503,1.5893857181072235,2019-01-02T00:00:00Z
46,25,11397.477811748482,10915.926040295279,1,149.08284281010035,-1.2856117307289092,-1.3702283680372205,1.208605592449506,2019-01-02T01:00:00Z
46,26,11101.824559846842,10830.228695236494,2,307.8228066764043,-1.489238212314919,-2.859466580352137,0.8044077952702839,2019-01-02T02:00:00Z
46,27,10461.162150240496,10600.010966224174,3,680.7705383124336,0.06284800813466207,-2.796618572217475,1.9751077642043433,2019-01-02T03:00:00Z
46,28,10481.65043324829,10507.004358420205,4,95.2365414943691,1.4426476830152213,-1.3539708892022504,2.1512469400962195,2019-01-02T04:00:00Z
46,29,10208.964001346527,10724.952168532815,5,349.0832824358632,-2.461912336873572,2.4673020811037607,1.6645939896504083,2019-01-02T05:00:00Z
46,30,10251.173895793512,10720.929592051838,6,42.401135725012374,-2.5623145141815473,-0.09501243307779528,1.3688558588425317,2019-01-02T06:00:00Z
46,31,10224.106216746148,10795.786147814239,7,79.60002003530182,2.0127747139287804,1.9177622808509884,2.152830809354782,2019-01-02T07:00:00Z
46,32,10044.795241628266,10168.221667404348,8,652.6787899647576,2.516316967021935,-1.8491060593066628,1.7314970990022025,2019-01-02T08:00:00Z
46,33,10198.418861967373,10080.457218573378,9,176.92601618953069,1.3300604338529505,-0.5190456254537071,1.7913608253002167,2019-01-02T09:00:00Z
46,34,10243.933102727564,10166.983768490909,10,97.76701873642102,1.6055997974362892,1.0865541719825758,1.8857737878958383,2019-01-02T10:00:00Z
46,35,10244.208969290608,10220.506972730458,11,53.52391516349532,0.47908805157464807,1.565642223557219,1.6193534433841705,2019-01-02T11:00:00Z
46,36,10153.266946752245,10209.574752864106,12,91.59675155033914,1.6955872297969057,-3.021955853825466,1.8167334298292794,2019-01-02T12:00:00Z
46,37,10230.394694683891,10610.966871637289,13,408.73502726611594,-1.8802699477619793,1.3809595055921415,1.974338119228681,2019-01-02T13:00:00Z
46,38,10423.988275626818,10671.314908045686,14,202.78155754568726,-1.078780478394191,0.30217902719795275,1.8864859640598297,2019-01-02T14:00:00Z
46,39,10378.954246010539,10777.398041024158,15,115.24623606004711,1.6700782614174106,1.972257288615362,1.8244336297114692,2019-01-02T15:00:00Z
46,40,10387.852812580373,10762.388016676994,16,17.449507669279367,-3.0079142848005893,-1.03565699618526,1.702596421043078,2019-01-02T16:00:00Z
46,41,10130.752762603859,10556.557809101436,17,329.34254211766137,-1.430838668882382,-2.466495665067642,2.2528694570064545,2019-01-02T17:00:00Z
46,42,10187.304293647254,10514.26821894649,18,70.61504867112394,1.8244000149778792,-0.6420956500897641,2.0647230496009192,2019-01-02T18:00:00Z
46,43,10162.32961108597,10483.277602032267,19,39.801420901282995,-1.6070160147817123,-2.2491116648714864,1.6411121437946954,2019-01-02T19:00:00Z
46,44,10283.539297246169,10466.569705506625,20,122.35580012964331,2.1121319654256876,-0.1369796994457925,1.7889133592446647,2019-01-02T20:00:00Z
46,45,10201.545962871844,10168.353263097277,21,309.28296656154123,-1.7021323735598435,-1.8391120730056363,1.769731119275093,2019-01-02T21:00:00Z
46,46,10216.511653823036,10139.12848277312,22,32.83381931243791,0.7415877826335247,-1.0975242903721245,1.8811443696419397,2019-01-02T22:00:00Z
46,47,10115.55017251469,10015.913999758171,23,159.29541591840152,-1.15972855164636,-2.2572528420184836,2.0748290171225867,2019-01-02T23:00:00Z
46,48,10100.59243485262,10002.223116446308,24,20.27743084876195,-0.14313328879600196,-2.400386130814473,2.0748290171225867,2019-01-03T00:00:00Z
46,49,10081.56976097247,9950.00280363129,1,55.577182296774,0.48025284596729545,-1.9201332848471615,1.3980851943294206,2019-01-03T01:00:00Z
46,50,10042.579838158461,9743.609924794273,2,210.04341102656383,0.1626261016641859,-1.7575071831829756,1.6158609092235565,2019-01-03T02:00:00Z
46,51,10175.62971786616,9693.807343970151,3,142.0653636428549,1.3993370965097336,-0.35817008667324307,2.097747673590978,2019-01-03T03:00:00Z
46,52,10082.700352351238,9753.085089567949,4,110.22575968512751,2.931955261053786,2.573785174380534,1.9571208208799362,2019-01-03T04:00:00Z
46,53,9839.352420911924,9893.2582108904935,5,280.8321913119966,0.045207455826279386,2.618992630206811,1.8299306432406106,2019-01-03T05:00:00Z
46,54,9906.9298565922345,9909.352967238183,6,69.46762551734395,-2.385180961138066,0.23381166906874631,2.0021268973747888,2019-01-03T06:00:00Z
46,55,9837.97281393321,9949.1265551863,7,79.6053517707524,2.3846040871889507,2.6184157562576904,1.8784862011671066,2019-01-03T07:00:00Z
46,56,10130.804863392026,10072.69806154779,8,317.8372639806385,-2.2190993665101564,0.3993163897475347,2.128506526350975,2019-01-03T08:00:00Z
46,57,10343.039442832835,10346.099485342,9,346.10960004472344,0.5113740493989076,0.9106904391464408,1.6505622615416846,2019-01-03T09:00:00Z
46,58,10675.90371290495,10324.419279032361,10,333.56956341409574,-0.9757308436089853,-0.06504040446254282,1.634270598491033,2019-01-03T10:00:00Z
46,59,10701.707197598362,10759.142171411915,11,435.4880170351057,1.5765501240407902,1.5115097195782488,0.8483086774746578,2019-01-03T11:00:00Z
46,60,10606.228765662712,10543.914766207292,12,235.45480864914498,2.7833465054168984,-1.9883290821844375,1.7208841443061829,2019-01-03T12:00:00Z
46,61,10472.472673792765,10530.833199724204,13,134.39426882859775,-1.055771973483322,-3.0441010556677526,1.9780818124612174,2019-01-03T13:00:00Z
46,62,10482.827239856306,10612.023648804925,14,81.84806693070676,-1.7951374343367954,1.443946817175044,1.946179668108622,2019-01-03T14:00:00Z
46,63,10476.814769443867,10551.087436794343,15,61.2321135896757,-3.113093075427968,-1.669146258252914,2.0454730093479156,2019-01-03T15:00:00Z
46,64,10347.900086775862,10447.054936613313,16,165.65553567963929,-0.7934594564398036,-2.4626057146927143,1.8030682454506555,2019-01-03T16:00:00Z
46,65,10386.600245913294,10330.25195080049,17,123.04730721171002,1.2117545164966232,-1.2508511981960848,1.6360855847597122,2019-01-03T17:00:00Z
46,66,10247.792657177628,10218.870907679831,18,177.96989480599174,-1.2145307736703068,-2.4653819718663925,1.6193534433841705,2019-01-03T18:00:00Z
46,67,10002.387035814107,10093.50431501955,19,275.57340501591335,-0.20391714146458906,-2.6692991133309816,2.0603050043185553,2019-01-03T19:00:00Z
46,68,9977.874114501361,10209.587718520614,20,118.64333053179021,-1.8349807440734305,1.778905449775182,2.270729343096415,2019-01-03T20:00:00Z
46,69,9869.410032548323,10228.79959851272,21,110.15240989985877,1.187378823939758,2.9662842737149404,1.961174855629603,2019-01-03T21:00:00Z
46,70,9823.551446696136,10144.134896872934,22,96.28666366697094,1.2496952939565809,-2.0672057395080743,1.4655053491393724,2019-01-03T22:00:00Z
46,71,9850.03907560961,10239.100120063955,23,98.59000000597618,-2.9171894846742177,1.2987900829972958,1.961174855629603,2019-01-03T23:00:00Z
46,72,9890.235346114943,9978.49481338194,24,263.68706080004256,-2.7165504602820767,-1.4177603772847815,1.5005448212226233,2019-01-04T00:00:00Z
46,73,9739.306683249204,9962.978953973367,1,151.7241021315551,-1.6213895462512775,-3.039149923536057,1.671407769123713,2019-01-04T01:00:00Z
46,74,9854.57230101133,9796.2979105513,2,202.654219976672,2.07337509180062,-0.9657748317354408,2.5183680156866712,2019-01-04T02:00:00Z
46,75,9705.181898094095,10013.59183597619,3,263.6932735401726,3.1388610958780214,2.1730862641425808,1.9826686133941016,2019-01-04T03:00:00Z
46,76,9866.295467534072,10095.170658757805,4,180.589829680754,-1.704376672758199,0.4687095913843818,1.3020779316624007,2019-01-04T04:00:00Z
46,77,9605.646336449014,10219.534183491662,5,288.79794981894247,2.2276982570770354,2.696407848461417,1.3334828987717628,2019-01-04T05:00:00Z
46,78,9626.204042819003,10157.546888443936,6,65.30730463377287,2.336210398711863,-1.2505670600063123,1.6246381402015686,2019-01-04T06:00:00Z
46,79,9442.446090879605,9849.798565631827,7,358.43551037059444,-0.8585171072435234,-2.1090841672498364,1.5280230343341827,2019-01-04T07:00:00Z
46,80,9909.272585136525,9990.919572475093,8,487.69059280722615,2.4026484546264255,0.2935642873765906,1.292197567721208,2019-01-04T08:00:00Z
46,81,9896.798866884692,10204.498223026618,9,213.94259421264474,1.3355691659880407,1.6291334533646324,2.139636973539988,2019-01-04T09:00:00Z
46,82,9705.454821726014,10397.323576694656,10,271.6508064315109,0.7232051826844503,2.352338636049082,2.0945082356532416,2019-01-04T10:00:00Z
46,83,9761.91486888928,10484.84746420033,11,104.15453811420777,-1.3544521629178004,0.9978864731312768,1.7625613510608673,2019-01-04T11:00:00Z
46,84,9505.648984841167,10489.296210579465,12,256.3044960029112,2.126348038633627,3.1242345117649037,0.9180509174863498,2019-01-04T12:00:00Z
46,85,9522.362886438792,10349.991888257566,13,140.30341665183613,1.7075648744967413,-1.451385920917941,2.2963145871957145,2019-01-04T13:00:00Z
46,86,9589.142777363199,10264.366272959862,14,108.58775173557011,0.5429571501961132,-0.9084287707218278,1.7978725085655847,2019-01-04T14:00:00Z
46,87,9604.49694530602,10178.615777147385,15,87.11428129360927,-0.48518883543392644,-1.3936176061557588,1.6218516727288566,2019-01-04T15:00:00Z
46,88,9705.624922598552,10348.250294026428,16,197.4911064024534,2.4268285579619286,1.0332109518061723,1.3972347850600877,2019-01-04T16:00:00Z
46,89,9620.3739933308,10298.663684629844,17,98.62328717125844,2.6352028333811806,-2.614771521992228,1.2458065027991931,2019-01-04T17:00:00Z
46,90,9561.140481616792,10400.436291526405,18,117.75513757155383,-1.5705247945702039,2.0978889906171534,0.958026001850764,2019-01-04T18:00:00Z
46,91,9735.484831418094,10293.10098489679,19,204.73597719236358,-2.649737303394482,-0.5518483127773317,1.0275898252924283,2019-01-04T19:00:00Z
46,92,9739.514543631594,10284.989093115457,20,9.057669059735629,-0.5578909324766594,-1.109739245253965,1.0275898252924283,2019-01-04T20:00:00Z
46,93,9563.836068606359,10342.432546446986,21,184.831482485651,-2.3478756489592163,2.825570412966406,2.094309205810229,2019-01-04T21:00:00Z
46,94,9583.902271857169,10426.238018321947,22,86.1742979610957,-1.4897874795369608,1.3357829334294402,0.9489003320535023,2019-01-04T22:00:00Z
46,95,9606.902602881064,10359.19489166072,23,70.87874194511392,-2.5760935113549444,-1.2403105779255028,1.0434531917174656,2019-01-04T23:00:00Z
46,96,9697.576505555862,10324.887042119173,24,96.94733192019301,0.8785928622450161,-0.36171771568048705,1.1100316792726517,2019-01-05T00:00:00Z
46,97,9521.865151185995,10201.593662032381,1,214.65259753312802,-2.168021442795326,-2.529739158475816,1.102987453341484,2019-01-05T01:00:00Z
46,98,9785.309772268365,10289.222806617052,2,277.63633652293237,2.850855076505572,0.3211159180297545,1.4839166526993117,2019-01-05T02:00:00Z
46,99,9889.373399560249,10459.50228162272,3,199.56036212973183,0.7011141249032224,1.0222300429329818,1.3772729163368544,2019-01-05T03:00:00Z
46,100,9859.76957522761,10261.521614268464,4,200.1817450747041,-2.7414555170605155,-1.7192254741275295,1.7338812351226807,2019-01-05T04:00:00Z
47,1,12587.679394055158,10894.466189201921,1,0,-0.7858170582861019,0,0,2019-01-01T01:00:00Z
47,2,12557.709150927598,11217.379431491157,2,324.3010600026964,1.663343258683227,1.663343258683226,0.9042318910360336,2019-01-01T02:00:00Z
47,3,12701.583339862707,11148.348031634972,3,159.57793208285474,-2.110703858945034,-0.447360600261808,1.7330105106035867,2019-01-01T03:00:00Z
47,4,12724.96803275745,10894.937057686693,4,254.48765309774237,-1.0314166169506764,-1.4787772172124862,1.6120651364326477,2019-01-01T04:00:00Z
47,5,12567.22598171211,10993.376189331546,5,185.9376704892881,-2.220732247874791,2.583675842092315,2.3895915100971856,2019-01-01T05:00:00Z
47,6,12655.061689608398,11125.700729958744,6,158.8234731827793,-1.5988879409919563,0.9847879011003567,1.6856040308872857,2019-01-01T06:00:00Z
47,7,12548.776314415793,10824.141132959388,7,319.7417262764527,-2.8944420565125286,-1.9096541554121726,2.0663281778494516,2019-01-01T07:00:00Z
47,8,12574.051711604812,10807.864267284429,8,30.062968237740716,1.3375221382171727,-0.5721320171949873,2.0591635505358377,2019-01-01T08:00:00Z
47,9,12690.955571087801,10898.52126785966,9,147.93648676143388,1.23174401199649,0.6596119948015053,1.7611973732709885,2019-01-01T09:00:00Z
47,10,12536.55956901013,10844.493399069645,10,163.57608646608156,2.8185935533007784,-2.8049797590773093,1.8338644007841745,2019-01-01T10:00:00Z
47,11,12568.48487103874,10802.834657355494,11,52.48500424715791,1.8880685811777926,-0.9169111778995128,2.0591635505358377,2019-01-01T11:00:00Z
47,12,12512.713670615169,10794.376616272131,12,56.408911136929206,-2.0741722943787355,-2.991083472278251,1.4628098408381143,2019-01-01T12:00:00Z
47,13,12618.010648633637,10795.565394799005,13,105.30368832195651,3.002372761356752,0.011289289078506815,1.0889523724714916,2019-01-01T13:00:00Z
47,14,12784.648639526738,10700.346114162045,14,191.92428562823844,-0.5304244173231978,-0.5191351282446888,1.2614874665935836,2019-01-01T14:00:00Z
47,15,12895.427301285574,10810.545064555983,15,156.2553057307316,1.3019099035560835,0.7827747753113932,1.710439771413803,2019-01-01T15:00:00Z
47,16,12927.151077676086,10762.985373556514,16,57.1692416990123,-1.7653164827344627,-0.9825417074230648,1.4355161786079407,2019-01-01T16:00:00Z
47,17,12928.520825164494,10756.077495483527,17,7.042370882967164,-0.3925060101593769,-1.3750477175823317,1.4355161786079407,2019-01-01T17:00:00Z
47,18,12925.167665186698,10961.740680082079,18,205.69051796583776,2.962146733232646,1.5870990156503115,1.95996363957723,2019-01-01T18:00:00Z
47,19,12868.036417247757,10972.439515336844,19,58.124388744049604,1.3693701442201727,2.9564691598704904,1.4704977224270501,2019-01-01T19:00:00Z
47,20,12951.124562435205,10988.873394197099,20,84.69777001246351,-2.7612009524742995,0.19526820739619502,1.7963067442178726,2019-01-01T20:00:00Z
47,21,12999.99044231223,10751.925345132993,21,241.93439642068552,-1.5626854905688687,-1.3674172831726736,1.8558299541473389,2019-01-01T21:00:00Z
47,22,12739.611948412099,11025.191704990231,22,377.4539223737459,-2.583719482401534,2.3320485416053782,1.4820478608210883,2019-01-01T22:00:00Z
47,23,12875.952110403221,11036.84798518428,23,136.83752643090193,-2.246761826374073,0.08528671523130074,1.515636146068573,2019-01-01T23:00:00Z
47,24,13049.033900602444,10936.123919243071,24,200.25644448630607,-0.6123246117893228,-0.5270378965580181,2.1680873880783715,2019-01-02T00:00:00Z
47,25,13239.501509589869,11302.330640636646,1,412.77751012769323,1.618228711321244,1.0911908147632263,1.6232520093520484,2019-01-02T01:00:00Z
47,26,13406.184230396075,11058.405673743515,2,295.4361502747674,-2.062532811970431,-0.9713419972072076,1.3790241132179895,2019-01-02T02:00:00Z
47,27,13348.478453772323,11079.583653962402,3,61.46920775398007,-2.5219886404356133,2.7898546695367785,1.3022233794132867,2019-01-02T03:00:00Z
47,28,13123.711430052968,10975.737223906142,4,247.59704357501212,0.7845410850452663,-2.7087895525975436,1.7765502631664276,2019-01-02T04:00:00Z
47,29,12578.939267573955,11062.494536456257,5,551.6371454978162,-0.5907311977769552,2.9836645568050866,2.1464566389719644,2019-01-02T05:00:00Z
47,30,12585.289264359893,11073.768025753445,6,12.938856986427204,-1.9258409738409903,1.0578235829641291,2.1464566389719644,2019-01-02T06:00:00Z
47,31,12553.90138675337,11026.926876300582,7,56.385212092423174,3.064195184920271,-2.1611665392951953,2.238894427816073,2019-01-02T07:00:00Z
47,32,12474.135842279695,11002.727519617396,8,83.35556939438334,-0.6858703093199732,-2.8470368486151645,1.7858625700076423,2019-01-02T08:00:00Z
47,33,12454.478467325538,10997.996974745422,9,20.21856683531347,-0.058396431805782356,-2.905433280420957,2.150602862238884,2019-01-02T09:00:00Z
47,34,12641.069837122384,11083.581787334377,10,205.28297403474517,-2.9477073602090864,0.4300446665495443,2.029441694418589,2019-01-02T10:00:00Z
47,35,12496.010804860123,10916.096091185727,11,221.5707138934691,-2.714606874135341,-2.284562207585799,2.626691038409869,2019-01-02T11:00:00Z
47,36,12982.881812728958,10918.796957197934,12,486.87849919711095,2.290109546129166,0.005547338543365404,1.8513508389393487,2019-01-02T12:00:00Z
47,37,12919.788465857351,10978.58385209092,13,86.92090209153264,2.377548582510289,2.383095921053655,1.931814526518186,2019-01-02T13:00:00Z
47,38,13168.246578369071,10990.259033190878,14,248.73227278864195,-2.3361399211704765,0.04695599988318175,2.001276587446531,2019-01-02T14:00:00Z
47,39,13472.83490878806,10951.36420299565,15,307.06165316324103,-0.17396501438684275,-0.12700901450366178,1.5833064913749695,2019-01-02T15:00:00Z
47,40,13510.482973936036,11208.011070402303,16,259.3935067788588,1.5521520737069192,1.4251430592032546,1.2131670241554577,2019-01-02T16:00:00Z
47,41,13650.058756034017,11242.006108336318,17,143.65605296122573,-1.1862349639048249,0.23890809529843507,1.8896941343943277,2019-01-02T17:00:00Z
47,42,13619.090417009886,11259.7511148517,18,35.69206183655606,2.3823510265742183,2.6212591218726575,1.2089931964874268,2019-01-02T18:00:00Z
47,43,13838.951436475241,11187.540750065997,19,231.41565345246144,-2.938595993346942,-0.3173368714742808,1.8249504764874778,2019-01-02T19:00:00Z
47,44,13899.911377126497,11326.756585641207,20,151.9775089909971,1.4754031839161676,1.1580663124418864,1.246589298049609,2019-01-02T20:00:00Z
47,45,13604.219127681752,11276.048254935147,21,300.00873518064174,2.153364508983773,-2.971754485753925,1.1904094119866688,2019-01-02T21:00:00Z
47,46,13495.516719095836,11193.281951645125,22,136.62530729215254,0.4809207924185177,-2.4908336933354076,1.032268392542998,2019-01-02T22:00:00Z
47,47,13435.73928637482,11071.95874764236,23,135.25036522025547,0.4622369103426913,-2.0285967829927185,1.4200601230065026,2019-01-02T23:00:00Z
47,48,13429.802834220465,11133.504074048566,24,61.83096850791968,-2.5876330910876164,1.6669554330992598,1.3404842962821326,2019-01-03T00:00:00Z
47,49,13302.676979830101,11156.47137881676,1,129.18389970423988,1.2958993715018696,2.9628548046011356,1.6373132914304733,2019-01-03T01:00:00Z
47,50,12948.135331100417,11122.04755874354,2,356.20889948511467,0.27552832294059515,-3.0448021796378546,1.5890583892663321,2019-01-03T02:00:00Z
47,51,12946.0480450307,11426.879076663507,3,304.83866401840874,-1.660739564400338,1.5776435631413905,1.4236831540862718,2019-01-03T03:00:00Z
47,52,13023.050514341006,11451.863754605181,4,80.95439711179331,-1.2638947864510102,0.31374877669038226,1.4272201309601464,2019-01-03T04:00:00Z
47,53,12932.760449091546,11391.07597373591,5,108.84599297062982,-2.8627950144919145,-2.549046237801538,1.2946263949076333,2019-01-03T05:00:00Z
47,54,12843.030572206677,11381.269791757342,6,90.26412360827864,-0.483692818833116,-3.0327390566346515,1.4840040728449821,2019-01-03T06:00:00Z
47,55,12611.770759374009,11097.954306155303,7,365.71678306213926,0.7773639782271018,-2.2553750784075492,2.0830670992533364,2019-01-03T07:00:00Z
47,56,12550.01150701517,11100.197619629884,8,61.79998145038559,-0.9225251333433042,3.105285095428747,1.7780482520659766,2019-01-03T08:00:00Z
47,57,12610.381272097431,11031.337678389875,9,91.57619801927291,2.3268979961843472,-0.8510022155664897,2.0479875057935715,2019-01-03T09:00:00Z
47,58,12540.074434017986,10978.804462118529,10,87.76554160113919,-1.648884224040683,-2.499886439607168,2.3974783470233283,2019-01-03T10:00:00Z
47,59,12551.046251727836,10973.751915035356,11,12.079280437420058,2.0683332177863294,-0.43155322182084654,2.362110987305641,2019-01-03T11:00:00Z
47,60,12524.17856558376,11051.360359138313,12,82.12760288001917,2.3356309544156826,1.9040777325948415,1.771500806013743,2019-01-03T12:00:00Z
47,61,12580.959677514988,11032.880210012645,13,59.712733850106204,-2.2187283119685315,-0.31465057937368657,2.1622110406557717,2019-01-03T13:00:00Z
47,62,12405.938010749514,11251.510972137217,14,280.0571262877196,2.560514232564021,2.2458636531903307,1.1575276963412762,2019-01-03T14:00:00Z
47,63,12139.673556727263,11357.13880278405,15,286.45069049126755,0.5180683420487808,2.763931995239111,2.3686453451712928,2019-01-03T15:00:00Z
47,64,12130.44761114347,11297.06548053988,16,60.777644881706536,1.7960695413685093,-1.7231837705719593,2.362815414865812,2019-01-03T16:00:00Z
47,65,12140.099970229683,11289.358277109623,17,12.351883283312048,1.049371120256378,-0.6738126503156134,2.362815414865812,2019-01-03T17:00:00Z
47,66,12009.17505602297,11346.463841246452,18,142.83689514764995,-2.8790738563195895,2.730298800544388,1.8247267852226892,2019-01-03T18:00:00Z
47,67,11874.046601461238,11338.636212032678,19,135.35498147962846,0.4691565099317887,-3.083729996703416,1.5450150147080421,2019-01-03T19:00:00Z
47,68,11801.556585944745,11280.347937092756,20,93.0178764810993,0.6193653600133189,-2.4643646366901,1.5888532996177673,2019-01-03T20:00:00Z
47,69,11839.043862640965,11292.179133604575,21,39.309962159741254,2.770076349187341,0.30571171249722473,2.091549610098203,2019-01-03T21:00:00Z
