sim,step,x,y,t,hour,sl,angle,bearing,hab_p
51,28,13088.28282910591,12538.228236407931,2018-07-01T18:00:00Z,4,219.43206074913797,0.043353925453585074,3.1114230315553306,-0.4061385566989581
51,29,13083.003035434445,12614.221640580727,2018-07-01T19:00:00Z,5,76.1765954803904,-1.4712611727562062,1.6401618587991271,-0.40585043529669446
51,30,13099.939943923582,12070.138869006649,2018-07-01T20:00:00Z,6,544.3463246802526,3.1033463588552435,-1.5396770895252145,-0.3148445437351863
51,31,13077.17080499514,11921.502682087415,2018-07-01T21:00:00Z,7,150.37004272604338,-0.18312463706475013,-1.72280172658996,-0.3345178912083308
51,32,12991.482043189459,11854.291176718642,2018-07-01T22:00:00Z,8,108.90339918352991,-0.7536547633517072,-2.4764564899416635,-0.42938614388306934
51,33,13106.159810385338,11711.8389160563,2018-07-01T23:00:00Z,9,182.8760149851366,1.5834582075387678,-0.8929982824028972,-0.3128695736328761
51,34,13039.099153878007,11738.214293976778,2018-07-02T00:00:00Z,10,72.06103115861043,-2.6233170219008524,2.7668700028758484,-0.35465340813000995
51,35,12922.605963604017,11864.265387737316,2018-07-02T01:00:00Z,11,171.63782106062706,-0.4500619721219308,2.3168080307539216,-0.3516947502891223
51,36,13016.800088085976,11689.811147531687,2018-07-02T02:00:00Z,12,198.25946386653462,2.890664660128807,-1.0757126162968593,-0.46267589430014294
51,37,12955.220966741337,11724.712026273597,2018-07-02T03:00:00Z,13,70.78177394312301,-2.5815033268211875,2.625969364061542,-0.46738314131895703
51,38,13031.745184611174,12006.571366602926,2018-07-02T04:00:00Z,14,292.06273923846413,-1.3202804636893655,1.3056889003721737,-0.35878675679365796
51,39,12833.782091023102,11682.83513780424,2018-07-02T05:00:00Z,15,379.46611477146973,2.8578712008924567,-2.1196252059149567,-0.5227928012609482
51,40,12509.748261086952,11325.905172122575,2018-07-02T06:00:00Z,16,482.0756406878547,-0.1882986096557624,-2.3079238155707196,-0.6103815188010534
51,41,12514.055363027568,11483.831914699089,2018-07-02T07:00:00Z,17,157.98546498952143,-2.4317311899705163,1.543530301638353,-0.564297154545784
51,42,12427.475834239924,11376.11347217488,2018-07-02T08:00:00Z,18,138.20013626958368,2.4918306456740797,-2.2478243598671543,-0.5004510109623274
51,43,12362.41456575714,11340.798030595133,2018-07-02T09:00:00Z,19,74.02802895229203,-0.39646751770921007,-2.6442918775763578,-0.4466891934474309
51,44,12462.65786313868,11728.22653156962,2018-07-02T10:00:00Z,20,400.18690887791706,-2.3212846961278686,1.3176087334753597,-0.4487736572821935
51,45,12439.844638457906,11693.366973394479,2018-07-02T11:00:00Z,21,41.66091713466731,2.8152954044910707,-2.150281169213149,-0.5740040342013041
51,46,12472.018629538627,11603.587749130358,2018-07-02T12:00:00Z,22,95.37019876004048,0.92359481465411,-1.2266863545590483,-0.6150878220796585
51,47,12424.674633996114,11534.543918224823,2018-07-02T13:00:00Z,23,83.7168113346503,-0.9451803215942589,-2.1718666761533094,-0.6249721149603525
51,48,12450.640160007099,11527.392481625477,2018-07-02T14:00:00Z,24,26.932352041022607,1.9031096275377468,-0.2687570486155812,-0.7936489482720693
51,49,12414.386063301756,11523.297794874617,2018-07-02T15:00:00Z,1,36.48459931954872,-2.7603681029713463,-3.029125151586934,-0.5391866862773895
51,50,12374.36895028945,11525.580010349371,2018-07-02T16:00:00Z,2,40.082138681872195,-0.16943677822477365,3.0846233773678637,-0.4325331449508667
51,51,12624.432343540135,11591.819714458152,2018-07-02T17:00:00Z,3,258.68784092891804,-2.825678892730748,0.2589444846371189,-0.4102207099397977
51,52,12559.169251903706,11777.826799279916,2018-07-02T18:00:00Z,4,197.12408968422938,1.6492956946200845,1.908240179257202,-0.5562650909026464
51,53,12499.461710375748,11417.006041400045,2018-07-02T19:00:00Z,5,365.7275076232532,2.640157846634514,-1.7347872812878724,-0.6740269958972931
51,54,12604.002316658709,11770.78124090435,2018-07-02T20:00:00Z,6,368.8978586903434,3.01826025943196,1.2834729781440855,-0.5205836494763693
51,55,12584.622971113691,11687.632597334607,2018-07-02T21:00:00Z,7,85.37713957050612,-3.08325024588576,-1.7997772677416661,-0.6140918036301931
51,56,12563.370524082426,11811.30856868261,2018-07-02T22:00:00Z,8,125.488694286335,-2.7424340337053756,1.7409740057325405,-0.6194724241892496
51,57,12825.014181729537,11793.833796279368,2018-07-02T23:00:00Z,9,262.22656474412275,-1.8076634056023482,-0.0666893998698075,-0.4939829607804616
51,58,12879.36232967961,11875.43636810985,2018-07-03T00:00:00Z,10,98.04438237324882,1.0499377142801505,0.9832483144103529,-0.4178813099861145
51,59,12769.099931257879,11896.120613821342,2018-07-03T01:00:00Z,11,112.18571444870462,1.9729083749357414,2.956156689346098,-0.6771245102087656
51,60,12832.53400905047,11874.981345629914,2018-07-03T02:00:00Z,12,66.86367388250356,3.0053550266543576,-0.321673591179128,-0.5483707437912623
51,61,12941.86973611457,11851.272704967274,2018-07-03T03:00:00Z,13,111.876721683759,0.10813693386877565,-0.2135366573103502,-0.3753168483575185
51,62,12852.327402998348,11723.351480853935,2018-07-03T04:00:00Z,14,156.14630638779607,-1.967972392783701,-2.181509050094054,-0.5960549811522166
51,63,12805.742623431835,11639.220810097688,2018-07-03T05:00:00Z,15,96.167101698848,0.10501845773172747,-2.0764905923623216,-0.4698249051968257
51,64,12875.915127839078,11719.597730049427,2018-07-03T06:00:00Z,16,106.69877991670238,2.9295664050683463,0.8530758127060223,-0.5793278813362122
51,65,12993.447869380438,11752.446767286585,2018-07-03T07:00:00Z,17,122.03689844320161,-0.5805415842186505,0.27253422848737624,-0.4197022120157878
51,66,12933.268494749556,11703.807429636146,2018-07-03T08:00:00Z,18,77.37791867217256,-2.7343821091904,-2.461847880703028,-0.47162457307179767
51,67,13029.513613497213,11821.923442846353,2018-07-03T09:00:00Z,19,152.36310399642048,-2.9342628329219886,0.8870745935545684,-0.3609029899040858
51,68,12959.876203183721,11771.804127728885,2018-07-03T10:00:00Z,20,85.79810407586798,2.878355531358472,-2.517755182266545,-0.5687614480654398
51,69,12870.190838580012,11778.034630038444,2018-07-03T11:00:00Z,21,89.90152269639039,-0.6931967040022906,3.072233420910756,-0.4708181967337926
51,70,12878.500080070256,11774.741131360111,2018-07-03T12:00:00Z,22,8.938155720693326,2.8335824100582547,-0.37736947621054356,-0.558100571235021
51,71,12869.25547665651,11605.447960864223,2018-07-03T13:00:00Z,23,169.5453929448619,-1.2479797357766966,-1.6253492119872355,-0.4483470320701599
51,72,13096.179233230896,11739.15314224746,2018-07-03T14:00:00Z,24,263.38463665626966,2.157795260673794,0.5324460486865601,-0.32829713573058444
51,73,12928.115079627278,11844.70334916374,2018-07-03T15:00:00Z,1,198.46008643193167,2.048367639534141,2.5808136882206973,-0.35971350967884064
51,74,12933.16971749469,11833.097079123203,2018-07-03T16:00:00Z,2,12.659181183020793,2.5423135815881377,-1.1600580373707605,-0.35971350967884064
51,75,13195.01213357457,11880.605874746296,2018-07-03T17:00:00Z,3,266.1175238876728,1.339545830832093,0.17948779346133498,-0.3230331614613533
51,76,13120.322540472818,12179.044572848738,2018-07-03T18:00:00Z,4,307.6429616337516,1.6365392172044535,1.8160270106657903,-0.43426868816216785
51,77,12895.043983975847,12352.208303785112,2018-07-03T19:00:00Z,5,284.1409962134364,0.6702255898146094,2.486252600480397,-0.3073652883370717
51,78,12874.848720609674,11897.041840516771,2018-07-03T20:00:00Z,6,455.6142644240168,2.181796498867418,-1.615136207831771,-0.47291041413942975
51,79,12869.968257900482,11946.968127279384,2018-07-03T21:00:00Z,7,50.16426044664188,-2.9998089988857544,1.6682401004620668,-0.3720863660176595
51,80,12903.25496903671,11968.88454625355,2018-07-03T22:00:00Z,8,39.85391522696325,-1.0859730336272726,0.5822670668347875,-0.36861340204874676
51,81,12781.127285689712,11989.502836202693,2018-07-03T23:00:00Z,9,123.85590385658465,2.3920769799506436,2.9743440467854314,-0.4145355671644211
51,82,12665.546255676985,12017.279134079388,2018-07-04T00:00:00Z,10,118.87176797935619,-0.06859781746587101,2.9057462293195546,-0.4805251757303874
51,83,12916.598304909061,12226.378304791877,2018-07-04T01:00:00Z,11,326.72556468124037,-2.2112686395975203,0.694477589722036,-0.3249610736966133
51,84,12583.471193066298,12048.368432374087,2018-07-04T02:00:00Z,12,377.7051592484514,2.937871518278219,-2.6508361991793326,-0.5350359578927358
51,85,12390.87447699572,12116.293899312288,2018-07-04T03:00:00Z,13,204.22380884692055,-0.8298189145457484,2.8025301934545017,-0.6533616284529368
51,86,12398.882083427668,12084.88807149206,2018-07-04T04:00:00Z,14,32.41061217938976,2.1595114683893053,-1.3211436453357723,-0.504067912697792
51,87,12522.430930568375,11983.316398003195,2018-07-04T05:00:00Z,15,159.94099688674532,0.6330611449434489,-0.6880825003923252,-0.5684388677279154
51,88,12345.688874634145,12260.9171184727,2018-07-04T06:00:00Z,16,329.08952329274695,2.8258312132240793,2.1377487128317525,-0.42058065533638
51,89,12541.850799934839,12155.482480083207,2018-07-04T07:00:00Z,17,222.7015130393097,-2.630934891307119,-0.49318617847536794,-0.490106741587321
51,90,12447.24257341207,11963.52731535184,2018-07-04T08:00:00Z,18,214.00350883298665,-1.5355345063642523,-2.0287206848396178,-0.5392460922400156
51,91,12476.10447958609,11997.946291125754,2018-07-04T09:00:00Z,19,44.91854317899532,2.901710083689319,0.8729893988497026,-0.560668354233106
51,92,12833.163580339287,11852.147696561598,2018-07-04T10:00:00Z,20,385.6791822325449,-1.2606576852127502,-0.3876682863630459,-0.5483707437912623
51,93,12998.90092230586,11673.591780376944,2018-07-04T11:00:00Z,21,243.62077441525045,-0.43494424544793375,-0.822612531810981,-0.5157913019259771
51,94,13044.4086061086,11750.293663154707,2018-07-04T12:00:00Z,22,89.18591876940927,1.8579259894807159,1.035313457669735,-0.3621840799848239
51,95,13448.505054418794,11682.491166270149,2018-07-04T13:00:00Z,23,409.74518681821525,-1.2015528719000346,-0.16623941423029825,-0.3692273994286855
51,96,13418.99845221386,11724.789401446817,2018-07-04T14:00:00Z,24,51.57305762450819,2.3461388667638383,2.179899452533552,-0.34521402418613434
51,97,13359.137413244485,11782.601839418387,2018-07-04T15:00:00Z,1,83.22032186136775,0.19370247836001298,2.373601930893558,-0.37311486651500064
51,98,12701.169953527802,12263.733350921171,2018-07-04T16:00:00Z,2,815.112697365818,0.1366051265861281,2.5102070574796858,-0.3137136350075404
51,99,12608.69466736116,12295.674516702584,2018-07-04T17:00:00Z,3,97.83617236522564,0.2988126844619994,2.809019741941679,-0.512093628446261
51,100,12862.512344760575,12795.064656549268,2018-07-04T18:00:00Z,4,560.1909720234016,-1.7084534202168087,1.1005663217248707,-0.31869713465372723
52,1,6948.174347635359,14156.630535144359,2018-06-30T15:00:00Z,1,0,1.3845963082338768,0,0
52,2,7061.347621288955,14441.50608912725,2018-06-30T16:00:00Z,2,306.532659151567,1.1926432999577443,1.192643299957743,-0.254969318707784
52,3,7294.936676245903,14530.630903734078,2018-06-30T17:00:00Z,3,250.01415794786794,-0.8281466367972397,0.36449666316050733,-0.2474274349709352
52,4,7227.720072293591,14481.176760985278,2018-06-30T18:00:00Z,4,83.4492904817083,-2.8717753316896,-2.507278668529091,-0.2652146841088931
52,5,6909.722966748472,14237.373947499496,2018-06-30T19:00:00Z,5,400.7018480100345,0.019778706559661074,-2.487499961969431,-0.245003841817379
52,6,6929.958471082164,14263.180555996401,2018-06-30T20:00:00Z,6,32.79415615245233,-2.8898723861217004,0.9058129590884576,-0.2458266851802667
52,7,6925.620384316615,14310.734541276961,2018-06-30T21:00:00Z,7,47.75144513885487,0.7559560329688235,1.6617689920572714,-0.26442715525627136
52,8,7146.139584168159,14344.94601914947,2018-06-30T22:00:00Z,8,223.15721525728503,-1.5078554072701023,0.15391358478716485,-0.2176657865444819
52,9,7247.963346246801,14437.433246367424,2018-06-30T23:00:00Z,9,137.55713621006043,0.5834720622162504,0.7373856470034176,-0.31050864855448407
52,10,7197.093277951673,14467.732914738464,2018-07-01T00:00:00Z,10,59.21008150430117,1.8670079590040576,2.6043936060074895,-0.23357452203830084
52,11,7140.1221811486985,14168.145351020701,2018-07-01T01:00:00Z,11,304.95641361558353,1.9200740922557964,-1.7587176089163001,-0.24441732093691826
52,12,7132.795094001192,14079.852072997272,2018-07-01T02:00:00Z,12,88.59677844137272,0.10512520978980744,-1.6535923991264916,-0.2600472718477249
52,13,7157.091914413354,14056.75914710661,2018-07-01T03:00:00Z,13,33.52042225766924,0.8935928869191097,-0.7599995122073577,-0.2914838567376137
52,14,6974.4031693251645,14104.126276467656,2018-07-01T04:00:00Z,14,188.72949564337696,-2.6352845768546955,2.88790121811753,-0.24747195094823837
52,15,7138.600141237652,14013.843936499678,2018-07-01T05:00:00Z,15,187.3807527344361,2.8925624320700543,-0.5027216569919987,-0.3250327954689662
52,16,7021.210852602695,13900.116247097698,2018-07-01T06:00:00Z,16,163.4448910885084,-1.8693145638834097,-2.37203622087541,-0.31430745869874954
52,17,7351.248945960108,14068.608464869767,2018-07-01T07:00:00Z,17,370.5600767982801,2.8440671805053146,0.47203095962990277,-0.3063463394840558
52,18,7543.705183208131,13940.08104337039,2018-07-01T08:00:00Z,18,231.42752933250082,-1.0608362608655049,-0.5888053012356007,-0.4110348771015803
52,19,7591.183514565654,14286.271494484961,2018-07-01T09:00:00Z,19,349.4309951784538,2.023306776128589,1.4345014748929892,-0.2610318399965763
52,20,7592.150176357136,14088.917801213911,2018-07-01T10:00:00Z,20,197.35606066889036,-3.000399722280326,-1.5658982473873386,-0.2690547704696655
52,21,7894.3442679719155,14067.16176185052,2018-07-01T11:00:00Z,21,302.97622721207557,1.4940286487472534,-0.07186959864008577,-0.27514274418354034
52,22,7869.641454781007,13961.84221758611,2018-07-01T12:00:00Z,22,108.17779524286838,-1.729313223237048,-1.8011828218771366,-0.30800054719050723
52,23,7926.731103088832,14012.033971813393,2018-07-01T13:00:00Z,23,76.01605183330061,2.5223721678167825,0.7211893459396379,-0.31746576229731244
52,24,8150.398743661871,14090.145596054394,2018-07-01T14:00:00Z,24,236.9148355022901,-0.38519996613046015,0.33598937980917853,-0.43786080678304035
52,25,8152.27947528602,13977.027923489355,2018-07-01T15:00:00Z,1,113.13330631592629,-1.8901609095202379,-1.5541715297110583,-1.3840391437212627
52,26,8679.081195493409,14062.531147307443,2018-07-01T16:00:00Z,2,533.6954690614766,1.7150746854590828,0.16090315574802377,-0.6068674127260844
52,27,8804.840826597963,14155.77471649121,2018-07-01T17:00:00Z,3,156.55621357736513,0.47709879312547754,0.638001948873507,-0.4917629212141037
52,28,8591.639253715393,14173.43197514926,2018-07-01T18:00:00Z,4,213.93150647559938,2.420959732930381,3.0589616818038885,-0.7324612438678741
52,29,8641.847395036197,14197.063880833966,2018-07-01T19:00:00Z,5,55.491660825574684,-2.6190449895078416,0.4399166922960563,-0.31452713410059613
52,30,8562.509735013935,14290.431638280737,2018-07-01T20:00:00Z,6,122.5234770501026,1.835218642348563,2.275135334644623,-0.32159725824991864
52,31,8544.816218466554,14312.284879126215,2018-07-01T21:00:00Z,7,28.118048710087734,-0.023740446713468977,2.2513948879311263,-0.36457888782024384
52,32,8396.440388379364,14336.678829590066,2018-07-01T22:00:00Z,8,150.36772184646338,0.7272489749874884,2.978643862918612,-0.2926781078179677
52,33,8445.247328666946,14349.707128388214,2018-07-01T23:00:00Z,9,50.51587859088952,-2.717790621288332,0.260853241630262,-0.3060216208299001
52,34,8532.258416409446,14470.583688404497,2018-07-02T00:00:00Z,10,148.9364701861258,0.6860292027042347,0.9468824443344961,-0.2933264225721359
52,35,8472.494851637864,14577.262078302354,2018-07-02T01:00:00Z,11,122.2782177879871,1.1345710742050166,2.081453518539508,-0.24385262715319792
52,36,8631.57078712667,14563.739592067275,2018-07-02T02:00:00Z,12,159.64965044000735,-2.166256132234484,-0.0848026136949745,-1.3967304229736328
52,37,8676.131913144405,14678.213612966632,2018-07-02T03:00:00Z,13,122.84134244152078,1.2843779846184313,1.1995753709234636,-1.422088384628296
52,38,8642.823961953061,14664.522326217226,2018-07-02T04:00:00Z,14,36.01209443255778,2.332014449762319,-2.7515954864937857,-1.4350683093070984
52,39,8689.85455074405,14632.754668154135,2018-07-02T05:00:00Z,15,56.754386445811576,2.157524373595974,-0.5940711128977922,-1.4350436727205913
52,40,8605.44529002036,14717.19829821434,2018-07-02T06:00:00Z,16,119.39702656961204,2.9500620570573757,2.355990944159584,-0.9901488423347473
52,41,8437.8455568528625,15098.817265039905,2018-07-02T07:00:00Z,17,416.8005594991771,-0.37137425505695587,1.9846166891026298,-0.2273479246844848
52,42,8390.148826750194,15000.969594080005,2018-07-02T08:00:00Z,18,108.85377703490056,2.2742077041421904,-2.02436091393477,-0.28121040513118106
52,43,8196.781936917581,15276.061505507096,2018-07-02T09:00:00Z,19,336.2533476653404,-2.0753468010845113,2.1834775921603042,-0.29768407344818115
52,44,8331.798497819746,15154.202194050658,2018-07-02T10:00:00Z,20,181.87678110876274,-2.9177002157082153,-0.73422262354790635,-0.24180194735527039
52,45,8397.138439866581,15153.348503638086,2018-07-02T11:00:00Z,21,65.34551869871702,0.7211579985310133,-0.013064625016879763,-0.22067761234939098
52,46,8296.587536413075,15259.90073817209,2018-07-02T12:00:00Z,22,146.50550457066728,2.34028972236921,2.3272250973523296,-0.27175938834746677
52,47,8547.819584340596,15353.72134532932,2018-07-02T13:00:00Z,23,268.1787617116757,-1.969821013603321,0.3574040837490064,-0.2413113166888555
52,48,8458.542428991655,15375.02148801239,2018-07-02T14:00:00Z,24,91.78293166770173,2.5499824556332378,2.9073865393822502,-0.24416925633947054
52,49,7994.037912909683,15263.31703747944,2018-07-02T15:00:00Z,1,477.7471399489651,0.47020572648158376,-2.9055930413157536,-0.27438099930683774
52,50,7941.751972524712,15185.304957698037,2018-07-02T16:00:00Z,2,93.91327996487409,0.7443320911392748,-2.1612609501764797,-0.2500714311997096
52,51,7815.618850628348,14965.042794005401,2018-07-02T17:00:00Z,3,253.8207737634659,0.07039824537520589,-2.0908627048012733,-0.29411065330108005
52,52,7798.084234632596,14676.601975808286,2018-07-02T18:00:00Z,4,288.9733004281547,0.45935006241388754,-1.631512642387385,-0.2525254935026169
52,53,7782.378752121863,14693.991810438363,2018-07-02T19:00:00Z,5,23.432211362916878,-2.346328272230479,2.3053443925617496,-0.2525254935026169
52,54,7865.471881781871,14475.85373987113,2018-07-02T20:00:00Z,6,233.4281174740731,2.7709951699970583,-1.2068457446207803,-0.2659112811088562
52,55,7644.226264143013,14529.567375062628,2018-07-02T21:00:00Z,7,227.6725234407629,-2.17291721518104,2.903422347377764,-0.22089384123682976
52,56,7464.7133058823465,14607.78952051378,2018-07-02T22:00:00Z,8,195.815234909026,-0.17276740820459535,2.7306549391731676,-0.250827070325613
52,57,7292.897706800097,14584.629993933584,2018-07-02T23:00:00Z,9,173.36944298062173,0.5449230648614929,-3.007607303144931,-0.2643526444832484
52,58,7187.663018607034,14547.205190035727,2018-07-03T00:00:00Z,10,111.69134051431311,0.20769784550608783,-2.799909457638848,-0.3022482519348462
52,59,6935.078048770233,14958.941083788497,2018-07-03T01:00:00Z,11,483.03790036792174,-1.362219113916771,2.1210567356239673,-0.372430553038915
52,60,6802.800069185799,14911.274428688324,2018-07-03T02:00:00Z,12,140.60431675940427,1.3664032161557094,-2.7957253553999135,-0.3178862662365039
52,61,6822.281622879834,14871.03915770595,2018-07-03T03:00:00Z,13,44.70355651800595,1.6758495917364842,-1.1198757636634262,-0.3153002516676982
52,62,6448.737055833391,14554.436018298045,2018-07-03T04:00:00Z,14,489.66630622583745,-1.3186384200688004,-2.438514183732227,-0.32220719506343204
52,63,6472.509599268993,14658.155413227183,2018-07-03T05:00:00Z,15,106.4088657296185,-2.4991837781101323,1.3454873453372245,-0.3089604799946149
52,64,6851.0755342505445,14476.621522483918,2018-07-03T06:00:00Z,16,419.8413040862511,-1.7926256215497107,-0.447138276212484,-0.2842669039964676
52,65,6731.995849200777,14661.767951371721,2018-07-03T07:00:00Z,17,220.13443965326732,2.5894898179363137,2.1423515417238277,-0.30166791861817427
52,66,6435.927359955857,14465.50307478432,2018-07-03T08:00:00Z,18,355.2132487754893,1.5846340103899612,-2.5561997550657987,-0.34148353338241577
52,67,6441.478163578394,14467.17030197572,2018-07-03T09:00:00Z,19,5.795780134176522,2.847984778568998,0.2917850235030898,-0.34148353338241577
52,68,6415.291981449823,14246.229221908874,2018-07-03T10:00:00Z,20,222.48747604208003,-1.9805521262886667,-1.688767102785578,-0.35248170296351117
52,69,6469.975051849692,14037.710357321435,2018-07-03T11:00:00Z,21,215.56983805066912,0.37444071275294144,-1.3143263900326354,-0.34463131924470264
52,70,6393.591629216517,13860.361393349394,2018-07-03T12:00:00Z,22,193.0986335402568,-0.6631549205271385,-1.9774813105597715,-0.3235479419430097
52,71,6371.316571900349,13952.822883010416,2018-07-03T13:00:00Z,23,95.10680968665554,-2.498500794323973,1.8072032022958413,-0.35664592186609906
52,72,6472.905876898249,14017.13898374281,2018-07-03T14:00:00Z,24,120.23704796515796,-1.2428009809064837,0.564402221389363,-0.34365446368853253
52,73,6548.856896345176,14266.134468494918,2018-07-03T15:00:00Z,1,260.32154882368974,0.7103293135985349,1.2747315349878994,-0.3288865735133489
52,74,6878.6572132519495,14734.65433694694,2018-07-03T16:00:00Z,2,572.9564696956551,-0.31728693330290314,0.9574446016849959,-0.3199378363788128
52,75,6409.293889599747,14846.77505057835,2018-07-03T17:00:00Z,3,482.5691494646747,1.9496639481520655,2.907108549837062,-0.5237740675608317
52,76,6484.597393602623,14717.86508459775,2018-07-03T18:00:00Z,4,149.29299060649387,2.333968311445643,-1.0421084458968783,-0.3087253123521805
52,77,6458.553022357474,14680.560299848496,2018-07-03T19:00:00Z,5,45.49677173979845,-1.138171799823977,-2.180280245720857,-0.31751593202352524
52,78,6403.032686806383,14374.326324843481,2018-07-03T20:00:00Z,6,311.22621211440065,0.4301316984717496,-1.7501485472491092,-0.31073858588933945
52,79,6191.206152168865,14458.273690716722,2018-07-03T21:00:00Z,7,227.85442943597883,-1.7687588460084247,2.764277913922053,-0.3160124557713668
52,80,6076.83149351107,14457.208365802206,2018-07-03T22:00:00Z,8,114.37961995154768,0.38662881431057894,-3.132278578946961,-0.3744414150714874
52,81,5934.980596124381,14339.405757557623,2018-07-03T23:00:00Z,9,184.38853434700235,0.6837307053168784,-2.448547873630079,-0.48289551834265393
52,82,6041.331066967491,14369.62017589048,2018-07-04T00:00:00Z,10,110.55918651900541,2.725356615619508,0.27680874198942235,-0.3067371994256973
52,83,6171.44366352661,14520.15925638501,2018-07-04T01:00:00Z,11,198.9756330295103,0.5812436459194812,0.8580523879089063,-0.33574414253234863
52,84,6204.783497649798,14320.15743053041,2018-07-04T02:00:00Z,12,202.76162083721846,-2.26366989267433,-1.4056175047654216,-0.37744950254758197
52,85,6017.370482163514,14373.205919882492,2018-07-04T03:00:00Z,13,194.77623211316214,-2.0118159730105156,2.8657518294036537,-0.30299565692742664
52,86,5913.983526847514,14502.091299477794,2018-07-04T04:00:00Z,14,165.22803516031303,-0.6188976504741963,2.2468541789294623,-0.3147492917875449
52,87,6056.544083952676,14329.695710216756,2018-07-04T05:00:00Z,15,223.7046079963357,-3.12669809360587,-0.8798439146764072,-0.3086406849324703
52,88,5734.93995715777,14451.194184417533,2018-07-04T06:00:00Z,16,343.7893157220444,-2.6229622408599407,2.7803791516432406,-0.35430581867694855
52,89,5665.0748112700385,14508.018764142971,2018-07-04T07:00:00Z,17,90.05649044286956,-0.3216128010812316,2.4587663505620156,-0.3427361150582631
52,90,5858.561168194892,14131.333015164433,2018-07-04T08:00:00Z,18,423.4726954593113,2.7281341294398214,-1.0962848271777481,-0.2899229899048805
52,91,6071.459650752102,14215.663693910961,2018-07-04T09:00:00Z,19,228.99219910951726,1.4734310752556405,0.37714624807789415,-0.3728169798851013
52,92,6095.69010286266,14268.51216301459,2018-07-04T10:00:00Z,20,58.13841669738867,0.7637590024738241,1.140905250551724,-0.36756053070227307
52,93,6214.781216468753,14222.653469552446,2018-07-04T11:00:00Z,21,127.61548928713229,-1.5084770903999858,-0.3675718398482557,-0.2822774549325307
52,94,6069.942524478839,14406.054137566318,2018-07-04T12:00:00Z,22,233.69649489302083,2.606821116677329,2.239249276829074,-0.3322715510924657
52,95,6077.611134618789,14413.616005409283,2018-07-04T13:00:00Z,23,10.769838752415376,-1.460859465334769,0.778389811494232,-0.3563911144932111
52,96,6154.201472547132,14647.003569320981,2018-07-04T14:00:00Z,24,245.63353771953643,0.4753119118375566,1.2537017233317878,-0.3323315680027008
52,97,6084.10789953899,14872.812614648583,2018-07-04T15:00:00Z,1,236.43780139565408,0.6180750399348796,1.8717767632666666,-0.3050254036982854
52,98,6001.934271280574,14548.562295329446,2018-07-04T16:00:00Z,2,334.50078439327336,2.592411208286805,-1.8189973356261153,-0.35237307598193485
52,99,5971.082722303161,14521.187553768355,2018-07-04T17:00:00Z,3,41.2455397569511,-0.5968383233861076,-2.415835659012226,-0.3180987474819024
52,100,6083.326608151808,14724.731310420928,2018-07-04T18:00:00Z,4,232.4408543751418,-2.8005078935375978,1.0668417546297615,-0.32321829597155255
53,1,13773.617530241609,9202.844279352576,2018-06-30T15:00:00Z,1,0,0.5664476602815753,0,0
53,2,14256.768503913909,9288.722988834508,2018-06-30T16:00:00Z,2,490.72397139611377,0.17590993764070273,0.17590993764070398,-0.7967247366905212
53,3,14247.943826617782,9368.432613233073,2018-06-30T17:00:00Z,3,80.19662805343503,1.5051476804938417,1.6810576181345471,-0.655555248260498
53,4,14449.998852702829,9371.1762893315,2018-06-30T18:00:00Z,4,202.07365321773705,-1.6674795966468776,0.013578021487665334,-0.664492259422938
53,5,14309.021842108252,9392.53380475067,2018-06-30T19:00:00Z,5,142.58562683897568,2.9776614944104374,2.9912395158981044,-0.6969237724939982
53,6,14437.82219145017,9306.958505705295,2018-06-30T20:00:00Z,6,154.63719409412994,2.70551219185389,-0.5864335994275892,-0.6734632154305776
53,7,14543.844334531479,9379.143264867294,2018-06-30T21:00:00Z,7,128.26275483876518,1.1841885770417404,0.5977549776141527,-0.6323351114988327
53,8,14645.206863009353,9501.238194368254,2018-06-30T22:00:00Z,8,158.68690553814443,0.2801584118480971,0.8779133894622567,-0.632489487528801
53,9,14782.592027299424,9485.503139295826,2018-06-30T23:00:00Z,9,138.28331542576686,-0.9919489128938115,-0.11403552343154932,-0.5075281808773676
53,10,14729.827567062976,9432.7638371821,2018-07-01T00:00:00Z,10,74.60242791951651,-2.242397423870619,-2.3564329473021663,-0.5999176104863485
53,11,14642.556328070263,9463.768111577032,2018-07-01T01:00:00Z,11,92.61497819510352,-1.1265157791267861,2.800236580750625,-0.6583031018575033
53,12,14691.009687159392,9681.36218421421,2018-07-01T02:00:00Z,12,222.92354845070426,-1.448543251652176,1.3516933290984494,-0.29628849277893704
53,13,14795.498313705757,9786.37593435991,2018-07-01T03:00:00Z,13,148.1410165930064,-0.5637886428256826,0.7879046862727664,-0.45896852016448975
53,14,14871.268923053922,9383.888860147914,2018-07-01T04:00:00Z,14,409.557114635707,-2.172622832175949,-1.3847181459031812,-0.6540648092826208
53,15,14823.27606445071,9477.08691834672,2018-07-01T05:00:00Z,15,104.82934955887097,-2.8521304835971106,2.0463366776793035,-0.5561935106913248
53,16,14870.799923459417,9403.602048381945,2018-07-01T06:00:00Z,16,87.51310352638242,-3.0430696896443115,-0.9967330119650152,-0.6470767209927241
53,17,14818.27444366255,9482.31187786529,2018-07-01T07:00:00Z,17,94.62644072978958,-3.1271938414329,2.1592584537816677,-0.5561935106913248
53,18,14601.20559194671,9552.339679890836,2018-07-01T08:00:00Z,18,228.08502678116196,0.6702687458979479,2.8295271996796107,-0.6471594174702963
